COUNTYNS,State,NAME,B01001_001E,B01001_calc_PopDensity
659519,MN,Stevens County,9784,6.702543102
485056,KS,Stevens County,5686,3.018694584
1639792,TN,Stewart County,13301,11.16966555
347360,GA,Stewart County,6042,5.085203438
1719572,MT,Stillwater County,9410,2.022111715
758556,MO,Stoddard County,29512,13.84160574
1008586,NC,Stokes County,45905,39.47323116
758557,MO,Stone County,31527,26.2325202
695786,MS,Stone County,18375,15.92563533
69902,AR,Stone County,12446,7.924463969
1384002,TX,Stonewall County,1385,0.583590686
858642,NV,Storey County,3941,5.76438581
465273,IA,Story County,96922,65.34233437
873182,NH,Strafford County,128237,134.7083877
1034224,ND,Stutsman County,21064,3.660565624
1605082,WY,Sublette County,9951,0.786271794
974149,NY,Suffolk County,1487901,630.0681534
606939,MA,Suffolk County,791766,5248.519833
1639793,TN,Sullivan County,156734,146.3852856
1213687,PA,Sullivan County,6177,5.300606117
974150,NY,Sullivan County,75211,29.99485049
873183,NH,Sullivan County,43125,30.97544782
758558,MO,Sullivan County,6317,3.764006173
450391,IN,Sullivan County,20792,17.95244612
1266982,SD,Sully County,1331,0.51046981
1557805,WV,Summers County,13018,13.93929225
1448035,UT,Summit County,40511,8.361785805
1074088,OH,Summit County,541810,506.7518997
198174,CO,Summit County,30429,19.31275691
1639794,TN,Sumner County,179473,130.8924075
481812,KS,Sumner County,23208,7.583249161
1244717,SC,Sumter County,106995,62.11476628
343504,GA,Sumter County,30352,24.26936641
295740,FL,Sumter County,120999,83.85731716
161585,AL,Sumter County,12985,5.547014404
695787,MS,Sunflower County,26532,14.68138043
1480174,VA,Surry County,6600,9.135254713
1008587,NC,Surry County,72099,52.1554812
1213688,PA,Susquehanna County,41340,19.38256646
1690257,VA,Sussex County,11486,9.046380986
882236,NJ,Sussex County,142298,105.9174896
217269,DE,Sussex County,219540,90.54899837
277315,CA,Sutter County,95872,61.43488729
1384003,TX,Sutton County,3865,1.026376474
295729,FL,Suwannee County,43924,24.63015902
1008588,NC,Swain County,14254,10.42865887
1719569,MT,Sweet Grass County,3653,0.760133429
1609192,WY,Sweetwater County,44117,1.633614807
659520,MN,Swift County,9411,4.896789923
1384004,TX,Swisher County,7484,3.246146702
450392,IN,Switzerland County,10628,18.59635835
592947,MD,Talbot County,37211,53.49765439
326757,GA,Talbot County,6378,6.292033252
347654,GA,Taliaferro County,1665,3.303368003
161586,AL,Talladega County,80565,42.21915736
695788,MS,Tallahatchie County,14361,8.59369213
161587,AL,Tallapoosa County,40636,21.89695846
465274,IA,Tama County,17136,9.176343253
758559,MO,Taney County,54720,33.41085262
933056,NM,Taos County,32888,5.76565773
1384005,TX,Tarrant County,2019977,903.0520092
695789,MS,Tate County,28493,27.17935372
347445,GA,Tattnall County,25353,20.35864747
1689856,WV,Taylor County,16951,37.88144123
1581119,WI,Taylor County,20356,8.060764469
1384006,TX,Taylor County,136348,57.50100154
516955,KY,Taylor County,25500,36.96236602
465275,IA,Taylor County,6201,4.501244934
344156,GA,Taylor County,8193,8.397803352
295728,FL,Taylor County,22098,8.177839655
1785094,IL,Tazewell County,133852,79.94877325
1497748,VA,Tazewell County,42080,31.31740226
1692767,CA,Tehama County,63373,8.296818814
356958,GA,Telfair County,16115,14.22805918
198175,CO,Teller County,24113,16.71340388
1384007,TX,Terrell County,862,0.14114406
352238,GA,Terrell County,8859,10.18791475
1384008,TX,Terry County,12615,5.47981911
1720018,MT,Teton County,6080,1.033411611
1605083,WY,Teton County,23059,2.227538686
399297,ID,Teton County,11080,9.525938818
1101857,OK,Texas County,21121,3.99494895
758560,MO,Texas County,25671,8.419195202
835906,NE,Thayer County,5098,3.430332655
835907,NE,Thomas County,645,0.349327722
485057,KS,Thomas County,7824,2.810925259
343835,GA,Thomas County,44730,31.7114458
1384009,TX,Throckmorton County,1567,0.662999944
1529226,WA,Thurston County,274684,146.7926993
835908,NE,Thurston County,7140,7.00427631
344090,GA,Tift County,40510,59.94980729
1135864,OR,Tillamook County,26076,9.133056771
1101858,OK,Tillman County,7515,3.330782233
1209189,PA,Tioga County,41226,14.03935994
974151,NY,Tioga County,49045,36.51369922
695790,MS,Tippah County,21990,18.54515252
450393,IN,Tippecanoe County,189294,146.493852
1639795,TN,Tipton County,61446,51.75439917
450394,IN,Tipton County,15218,22.55194746
695791,MS,Tishomingo County,19478,17.72437119
1384010,TX,Titus County,32730,31.1215268
1266989,SD,Todd County,10146,2.821118668
659521,MN,Todd County,24440,9.985919718
516956,KY,Todd County,12350,12.73252536
212668,CT,Tolland County,151269,142.3296361
1384011,TX,Tom Green County,117466,29.7988409
974152,NY,Tompkins County,102962,83.75559012
1448036,UT,Tooele County,65185,3.625506481
1719566,MT,Toole County,4976,1.00325234
345220,GA,Toombs County,27048,28.68971257
929112,NM,Torrance County,15595,1.79996145
1034213,ND,Towner County,2246,0.846399517
351252,GA,Towns County,11417,26.48100906
1034221,ND,Traill County,8019,3.592037206
1008589,NC,Transylvania County,33513,34.19200208
659522,MN,Traverse County,3337,2.245140892
1384012,TX,Travis County,1203166,468.3628628
1719563,MT,Treasure County,777,0.306812412
485058,KS,Trego County,2858,1.240598197
1581120,WI,Trempealeau County,29438,15.50614807
347505,GA,Treutlen County,6777,13.12026026
516957,KY,Trigg County,14344,12.54244908
516958,KY,Trimble County,8637,21.99016694
1384013,TX,Trinity County,14569,8.107741185
277317,CA,Trinity County,12862,1.562009465
1265784,SD,Tripp County,5468,1.309309422
1673298,GA,Troup County,69774,65.07102644
1648581,TN,Trousdale County,9573,32.32553571
1074089,OH,Trumbull County,201794,126.0650673
1689423,WV,Tucker County,7027,6.474592811
277318,CA,Tulare County,460477,36.85265632
1101859,OK,Tulsa County,642781,435.1573978
695792,MS,Tunica County,10170,8.636126794
277319,CA,Tuolumne County,53932,9.376087587
1265770,SD,Turner County,8264,5.17085459
343238,GA,Turner County,7962,10.77078095
161588,AL,Tuscaloosa County,206213,60.27841134
1074090,OH,Tuscarawas County,92526,62.95821055
1623019,MI,Tuscola County,53250,25.55592587
345456,GA,Twiggs County,8284,8.902957893
399334,ID,Twin Falls County,83666,16.80980654
1678706,WV,Tyler County,8909,13.42083618
1384014,TX,Tyler County,21496,8.978519268
1026332,NC,Tyrrell County,4119,4.069740194
1605084,WY,Uinta County,20609,3.822404961
1448037,UT,Uintah County,36323,3.128779417
974153,NY,Ulster County,179303,61.57895417
1156673,OR,Umatilla County,76898,9.233697886
1648582,TN,Unicoi County,17780,36.8953964
1785113,IL,Union County,17127,15.99374516
1648583,TN,Union County,19293,33.31807577
1265763,SD,Union County,15177,12.71833634
1248017,SC,Union County,27644,20.75848345
1213689,PA,Union County,45114,55.12978945
1164165,OR,Union County,26028,4.933658396
1074091,OH,Union County,55654,49.76986219
1008590,NC,Union County,226694,138.3415406
929115,NM,Union County,4175,0.421424886
882235,NJ,Union County,553066,2077.943059
695793,MS,Union County,28356,26.34292915
516959,KY,Union County,14802,16.66905409
465276,IA,Union County,12453,11.34942911
450395,IN,Union County,7153,17.13372852
353193,GA,Union County,22775,27.30169352
306913,FL,Union County,15239,24.1579477
69903,AR,Union County,39732,14.76172209
1696800,WV,Upshur County,24605,26.78804072
1384015,TX,Upshur County,40769,27.00094529
346759,GA,Upson County,26216,31.29241612
1384016,TX,Upton County,3634,1.130322867
1448038,UT,Utah County,590440,113.7790082
1384017,TX,Uvalde County,27009,6.71956645
1384018,TX,Val Verde County,49027,6.019376385
933052,NM,Valencia County,75956,27.49185961
1678923,MT,Valley County,7532,0.590349696
835909,NE,Valley County,4224,2.870729905
399756,ID,Valley County,10401,1.09569475
1648584,TN,Van Buren County,5704,8.054876905
1623020,MI,Van Buren County,75272,47.81657698
465277,IA,Van Buren County,7223,5.752416083
69904,AR,Van Buren County,16684,9.076268141
1074092,OH,Van Wert County,28281,26.68768789
1384019,TX,Van Zandt County,54368,24.91390478
1008591,NC,Vance County,44482,68.04566958
450396,IN,Vanderburgh County,181313,299.58893
1213690,PA,Venango County,52376,29.99105013
277320,CA,Ventura County,848112,177.7279193
1785114,IL,Vermilion County,78407,33.70082419
450397,IN,Vermillion County,15560,23.38881211
1581121,WI,Vernon County,30516,14.88486802
758561,MO,Vernon County,20691,9.667138206
1384020,TX,Victoria County,91970,40.25570864
450398,IN,Vigo County,107693,103.036695
1581122,WI,Vilas County,21593,9.720213475
1074093,OH,Vinton County,13111,12.27625098
306921,FL,Volusia County,527634,184.9915148
450399,IN,Wabash County,31631,29.60432149
424293,IL,Wabash County,11573,20.0133439
659523,MN,Wabasha County,21500,15.87359205
485059,KS,Wabaunsee County,6888,3.348043622
659524,MN,Wadena County,13646,9.824684807
1101860,OK,Wagoner County,77850,53.52482117
1513275,WA,Wahkiakum County,4189,6.151638319
1008592,NC,Wake County,1046558,484.0293229
306912,FL,Wakulla County,31877,20.2958573
581299,ME,Waldo County,39418,20.84929659
1384021,TX,Walker County,71539,35.22136929
354216,GA,Walker County,68824,59.52885189
161589,AL,Walker County,64493,31.4801768
1531819,WA,Walla Walla County,60236,18.31232697
485060,KS,Wallace County,1575,0.665582497
1384022,TX,Waller County,49987,37.59734277
1155135,OR,Wallowa County,6924,0.849796257
1034214,ND,Walsh County,10802,3.254098253
695794,MS,Walthall County,14601,13.95663243
351264,GA,Walton County,90132,106.4910448
295727,FL,Walton County,65858,24.50311443
1581123,WI,Walworth County,103013,71.60799887
1266973,SD,Walworth County,5510,3.002112486
465278,IA,Wapello County,35315,31.57485744
1384023,TX,Ward County,11586,5.353476716
1034231,ND,Ward County,69034,13.24099277
357722,GA,Ware County,35599,15.28610844
1785134,IL,Warren County,17338,12.34242775
1674058,VA,Warren County,39449,70.99727487
1639796,TN,Warren County,40454,36.09968672
1213691,PA,Warren County,40035,17.48323295
1074094,OH,Warren County,226564,218.0111163
1008593,NC,Warren County,20033,18.02480365
974154,NY,Warren County,64480,28.70684208
882237,NJ,Warren County,106293,115.1076239
758562,MO,Warren County,33908,30.54539784
695795,MS,Warren County,47075,30.88399826
516960,KY,Warren County,126427,90.10818904
465279,IA,Warren County,49361,33.44528713
450400,IN,Warren County,8247,8.731197785
347777,GA,Warren County,5346,7.258817371
450335,IN,Warrick County,61928,62.13523904
1448039,UT,Wasatch County,30523,10.01257034
1155136,OR,Wasco County,25866,4.194184323
659525,MN,Waseca County,18809,17.15359088
1605085,WY,Washakie County,8129,1.402001631
1581124,WI,Washburn County,15689,7.599367804
1785150,IL,Washington County,14155,9.714770175
1714220,MD,Washington County,149811,126.3575575
1639797,TN,Washington County,127055,150.253193
1581125,WI,Washington County,134535,120.6200114
1498359,VA,Washington County,54406,37.43397086
1461768,VT,Washington County,58477,32.86279321
1448040,UT,Washington County,160537,25.53460375
1384024,TX,Washington County,34796,22.23629541
1219782,RI,Washington County,126242,148.0276107
1209190,PA,Washington County,207547,93.50688126
1155137,OR,Washington County,581821,310.1644586
1101861,OK,Washington County,52001,48.32717924
1074095,OH,Washington County,60671,37.06671934
1026331,NC,Washington County,12156,13.54495067
974155,NY,Washington County,61828,28.72095934
835910,NE,Washington County,20219,20.01910761
758563,MO,Washington County,24931,12.66790806
695796,MS,Washington County,47086,25.08498098
659526,MN,Washington County,253317,254.4333331
581300,ME,Washington County,31694,4.775067856
516961,KY,Washington County,12019,15.62616521
485061,KS,Washington County,5525,2.384118733
465280,IA,Washington County,22143,15.03038264
451665,IN,Washington County,27827,20.91543017
399757,ID,Washington County,10025,2.664189578
348428,GA,Washington County,20461,11.64315277
295762,FL,Washington County,24566,16.22262188
198176,CO,Washington County,4840,0.742125633
161590,AL,Washington County,16643,5.948771806
69905,AR,Washington County,228529,93.66695805
1101862,OK,Washita County,11432,4.399986391
858608,NV,Washoe County,450486,27.60229777
1623021,MI,Washtenaw County,365961,200.1470343
1008594,NC,Watauga County,54117,66.88043417
659527,MN,Watonwan County,10973,9.740561887
1581126,WI,Waukesha County,398879,280.1570664
1581127,WI,Waupaca County,51444,26.56527306
1581128,WI,Waushara County,24116,14.87042915
1639798,TN,Wayne County,16649,8.756484006
1623022,MI,Wayne County,1761382,1111.243974
1550056,WV,Wayne County,40708,31.06248326
1448041,UT,Wayne County,2694,0.422653771
1213692,PA,Wayne County,51536,27.42372792
1074096,OH,Wayne County,116208,80.86307207
1026128,NC,Wayne County,124002,86.43433211
974156,NY,Wayne County,90856,58.09538513
835911,NE,Wayne County,9367,8.165474763
758564,MO,Wayne County,13308,6.768118295
695797,MS,Wayne County,20422,9.725940258
516962,KY,Wayne County,20609,17.36678404
465281,IA,Wayne County,6413,4.711928652
450336,IN,Wayne County,66613,64.01937413
424296,IL,Wayne County,16487,8.916961044
350608,GA,Wayne County,29767,17.90377435
1639799,TN,Weakley County,33626,22.37098228
1384025,TX,Webb County,272053,31.24823864
1448042,UT,Weber County,247731,165.9814234
1550057,WV,Webster County,8518,5.942176683
835912,NE,Webster County,3571,2.39822493
758565,MO,Webster County,38082,24.81348099
695798,MS,Webster County,9828,9.014770636
516963,KY,Webster County,13155,15.29416243
465282,IA,Webster County,36757,19.82923648
352287,GA,Webster County,2613,4.818979543
198177,CO,Weld County,295123,28.58676378
1034204,ND,Wells County,4055,1.232182117
450337,IN,Wells County,27947,29.31479067
974157,NY,Westchester County,968815,868.7630666
1480179,VA,Westmoreland County,17638,29.69606172
1209191,PA,Westmoreland County,354751,133.2342207
1605086,WY,Weston County,7100,1.143169204
1717836,WV,Wetzel County,15614,16.83651403
1623023,MI,Wexford County,33111,22.629962
1384026,TX,Wharton County,41551,14.77044695
1529224,WA,Whatcom County,216812,39.71331035
1719560,MT,Wheatland County,2149,0.583300336
1384027,TX,Wheeler County,5482,2.314443856
1135865,OR,Wheeler County,1426,0.320847793
835913,NE,Wheeler County,822,0.551782334
351278,GA,Wheeler County,7939,10.3735147
1639800,TN,White County,26580,27.2449927
450338,IN,White County,24217,18.51066263
424297,IL,White County,14025,10.94427594
326781,GA,White County,28928,46.39448436
69906,AR,White County,78804,29.39513161
858615,NV,White Pine County,9737,0.423622183
1785167,IL,Whiteside County,56396,31.82333406
353513,GA,Whitfield County,103849,138.0549123
516964,KY,Whitley County,36089,31.82517611
450369,IN,Whitley County,33649,38.71472137
1533501,WA,Whitman County,48593,8.689018867
1696629,MT,Wibaux County,1175,0.510539111
1384028,TX,Wichita County,131818,81.09581497
485062,KS,Wichita County,2143,1.151483051
1668606,MD,Wicomico County,102172,105.3600627
1384029,TX,Wilbarger County,12906,5.132144777
345499,GA,Wilcox County,8846,9.04013343
161591,AL,Wilcox County,10809,4.69736954
1008595,NC,Wilkes County,68460,35.03134634
351265,GA,Wilkes County,9884,8.128280055
659528,MN,Wilkin County,6343,3.261048572
695799,MS,Wilkinson County,8990,5.118752942
346824,GA,Wilkinson County,9078,7.802589675
1785190,IL,Will County,688697,318.1154816
1384030,TX,Willacy County,21754,14.22180693
1074097,OH,Williams County,36936,33.90166936
1035306,ND,Williams County,34061,6.328861656
1248018,SC,Williamsburg County,31794,13.1408535
1785215,IL,Williamson County,67299,61.84074421
1639801,TN,Williamson County,218648,144.8367408
1384031,TX,Williamson County,527057,181.9645215
1639802,TN,Wilson County,132663,89.69051632
1384032,TX,Wilson County,48198,23.15360526
1008596,NC,Wilson County,81336,85.43582742
485063,KS,Wilson County,8780,5.942943942
1461769,VT,Windham County,43150,21.20963174
212801,CT,Windham County,116538,87.72291173
1461770,VT,Windsor County,55427,22.07196335
1384033,TX,Winkler County,7802,3.580745035
1785216,IL,Winnebago County,286174,215.2923728
1581129,WI,Winnebago County,169926,150.9318152
465283,IA,Winnebago County,10571,10.19125402
465284,IA,Winneshiek County,20401,11.41847033
659529,MN,Winona County,50847,31.35532941
695800,MS,Winston County,18358,11.67237598
161592,AL,Winston County,23875,15.03833828
1678877,WV,Wirt County,5797,9.626352729
1496656,VA,Wise County,39025,37.34795996
1384034,TX,Wise County,64639,27.59556666
516965,KY,Wolfe County,7223,12.55259004
1581130,WI,Wood County,73274,35.67561459
1560558,WV,Wood County,85556,90.12947947
1384035,TX,Wood County,43815,26.21804117
1074098,OH,Wood County,129936,81.28457967
465285,IA,Woodbury County,102398,45.29299731
1785231,IL,Woodford County,38817,28.39687664
516966,KY,Woodford County,26097,53.00114511
69907,AR,Woodruff County,6660,4.382376797
1101863,OK,Woods County,9127,2.739277816
485064,KS,Woodson County,3170,2.458613973
1101864,OK,Woodward County,20967,6.515945639
1668802,MD,Worcester County,51564,42.51432218
606940,MA,Worcester County,822280,210.1639701
758566,MO,Worth County,2040,2.954102851
465286,IA,Worth County,7489,7.226567749
343365,GA,Worth County,20656,13.97434093
758567,MO,Wright County,18293,10.35972684
659530,MN,Wright County,132745,77.52473687
465287,IA,Wright County,12804,8.517437047
1074099,OH,Wyandot County,22107,20.97888479
485065,KS,Wyandotte County,164345,418.4522062
1550061,WV,Wyoming County,21711,16.78314146
1209192,PA,Wyoming County,27588,26.81007779
974158,NY,Wyoming County,40565,26.42298174
1501379,VA,Wythe County,28940,24.18978897
1008597,NC,Yadkin County,37665,43.41806243
1531929,WA,Yakima County,249325,22.41575481
695801,MS,Yalobusha County,12421,10.26601327
1135866,OR,Yamhill County,103820,55.99273285
1008598,NC,Yancey County,17667,21.82161709
1266975,SD,Yankton County,22717,16.82898322
974159,NY,Yates County,25009,28.55607296
42809,AZ,Yavapai County,224645,10.67714706
695802,MS,Yazoo County,27974,11.71024944
69908,AR,Yell County,21573,8.954998447
659531,MN,Yellow Medicine County,9868,5.019167855
1719558,MT,Yellowstone County,157816,23.13797825
1384036,TX,Yoakum County,8571,4.13807592
277321,CA,Yolo County,214977,81.79800558
1480182,VA,York County,67587,249.4741948
1248019,SC,York County,258641,146.7105208
1209193,PA,York County,444014,189.5970158
835914,NE,York County,13799,9.306082763
581301,ME,York County,203102,79.1261164
1384037,TX,Young County,18114,7.647754706
277322,CA,Yuba County,75493,46.11910409
198178,CO,Yuma County,10069,1.644250309
23901,AZ,Yuma County,207829,14.55270217
1384038,TX,Zapata County,14369,5.556723827
1384039,TX,Zavala County,12131,3.61012777
1266993,SD,Ziebach County,2814,0.553981829
