FIPS_code,Area_name,Population,PopDensity
1213668,Elk County,30608,14.28374092
1209178,Erie County,275972,133.3443917
1209179,Fayette County,132289,64.62681405
1213669,Forest County,7351,6.642726411
1213670,Franklin County,153751,76.87362413
1213671,Fulton County,14506,12.80032135
1214033,Greene County,37144,24.90043264
1213672,Huntingdon County,45421,20.05043477
1213673,Indiana County,85755,40.01371619
1213674,Jefferson County,44084,26.08845165
1209180,Juniata County,24562,24.23260901
1213675,Lackawanna County,211454,177.9591753
1209181,Lancaster County,538347,220.2186681
1213676,Lawrence County,87382,94.19382999
1214034,Lebanon County,138674,147.9865105
1209182,Lehigh County,362613,405.5747841
1209183,Luzerne County,317884,137.8517954
1213677,Lycoming County,114859,36.09134841
1210235,McKean County,41806,16.48457402
1213678,Mercer County,112630,64.65631438
1213679,Mifflin County,46362,43.54865793
1209184,Monroe County,167586,106.3782509
1213680,Montgomery County,821301,656.5915611
1213681,Montour County,18294,54.23236423
1209185,Northampton County,301778,315.2131093
1209186,Northumberland County,92325,77.83131226
1213682,Perry County,45924,32.15416035
1209187,Philadelphia County,1575522,4531.771822
1213683,Pike County,55498,39.32009236
1213684,Potter County,16937,6.047605239
1213685,Schuylkill County,143555,71.18503147
1213686,Snyder County,40466,47.52070799
1209188,Somerset County,74949,26.93495636
1213687,Sullivan County,6177,5.300606117
1213688,Susquehanna County,41340,19.38256646
1209189,Tioga County,41226,14.03935994
1213689,Union County,45114,55.12978945
1213690,Venango County,52376,29.99105013
1213691,Warren County,40035,17.48323295
1209190,Washington County,207547,93.50688126
1213692,Wayne County,51536,27.42372792
1209191,Westmoreland County,354751,133.2342207
1209192,Wyoming County,27588,26.81007779
1209193,York County,444014,189.5970158
1219777,Bristol County,48900,782.2287733
1219778,Kent County,163861,375.3431064
1219779,Newport County,83075,313.1220486
1219781,Providence County,634533,598.297855
1219782,Washington County,126242,148.0276107
1245666,Abbeville County,24657,19.37240492
1247979,Aiken County,166926,60.19984103
1247980,Allendale County,9214,8.717537594
1247981,Anderson County,195995,106.0081343
1247982,Bamberg County,14600,14.33037251
1247983,Barnwell County,21577,15.19191492
1247984,Beaufort County,182658,122.4013952
1247985,Berkeley County,209065,73.14238371
1247986,Calhoun County,14713,14.90408159
1252740,Charleston County,394708,166.0251337
1247987,Cherokee County,56711,55.66818034
1247988,Chester County,32326,21.4948758
1247989,Chesterfield County,46024,22.24152394
1247990,Clarendon County,34017,21.63904402
1247991,Colleton County,37568,13.72963373
1247992,Darlington County,67253,46.31614806
1247993,Dillon County,30871,29.42579422
1247998,Dorchester County,155474,105.5742009
1247999,Edgefield County,26769,20.63974653
1248000,Fairfield County,22712,12.77783997
1248001,Florence County,138561,66.83074177
1248002,Georgetown County,61605,29.22503388
1245489,Greenville County,498402,245.1195013
1248003,Greenwood County,70264,59.66041952
1248004,Hampton County,19807,13.65691346
1248005,Horry County,320915,109.2951844
1248006,Jasper County,27900,16.44212272
1248007,Kershaw County,64361,34.20633477
1248008,Lancaster County,89546,62.96831369
1248009,Laurens County,66710,36.08632214
1245652,Lee County,17606,16.57234354
1244251,Lexington County,286316,158.1527621
1248012,McCormick County,9606,10.32747646
1248010,Marion County,31562,24.90741962
1248011,Marlboro County,27131,21.82936278
1248013,Newberry County,38068,23.32888419
1244832,Oconee County,76696,47.27075452
1248014,Orangeburg County,88454,30.86966264
1248015,Pickens County,122746,95.373278
1249299,Richland County,408263,208.1441279
1248016,Saluda County,20299,17.30521151
1248592,Spartanburg County,302195,144.4493659
1244717,Sumter County,106995,62.11476628
1248017,Union County,27644,20.75848345
1248018,Williamsburg County,31794,13.1408535
1248019,York County,258641,146.7105208
1266983,Aurora County,2759,1.503621827
1266986,Beadle County,18374,5.636125726
1265812,Bennett County,3437,1.12019789
1266997,Bon Homme County,6969,4.77464071
1265779,Brookings County,34239,16.68723249
1265785,Brown County,38840,8.754198719
1265768,Brule County,5256,2.483176222
1265767,Buffalo County,2053,1.681499839
1265793,Butte County,10177,1.746369489
1266974,Campbell County,1435,0.755178034
1266976,Charles Mix County,9344,3.287268901
1266985,Clark County,3673,1.480939773
1265764,Clay County,13925,13.04872079
1265791,Codington County,27993,15.71901255
1265811,Corson County,4168,0.651608542
1265788,Custer County,8573,2.125990404
1266980,Davison County,19901,17.63827458
1265790,Day County,5506,2.066980814
1265781,Deuel County,4306,2.669748283
1266994,Dewey County,5779,0.969075244
1266978,Douglas County,2930,2.619910613
1266972,Edmunds County,3940,1.351037913
1265787,Fall River County,6774,1.503231393
1265760,Faulk County,2322,0.913249342
1265782,Grant County,7217,4.089097249
1265765,Gregory County,4201,1.598123783
1266988,Haakon County,2082,0.44399115
1265766,Hamlin County,6000,4.567135659
1265783,Hand County,3301,0.887149679
1266979,Hanson County,3397,3.018014667
1265792,Harding County,1311,0.189469124
1265774,Hughes County,17617,9.172911312
1265771,Hutchinson County,7315,3.47391294
1266984,Hyde County,1331,0.597123449
1265794,Jackson County,3287,0.680900107
1265778,Jerauld County,2029,1.488980595
1266981,Jones County,735,0.292660933
1265780,Kingsbury County,4967,2.304355281
1265776,Lake County,12574,8.624841137
1266996,Lawrence County,25234,12.17782292
1265769,Lincoln County,54914,36.72729843
1265789,Lyman County,3869,0.909680872
1265773,McCook County,5511,3.705658954
1265762,McPherson County,2364,0.80301836
1265759,Marshall County,4895,2.255007832
1266991,Meade County,27424,3.05060014
1267177,Mellette County,2055,0.606918477
1265777,Miner County,2229,1.509411897
1265772,Minnehaha County,186749,89.3667699
1265775,Moody County,6506,4.836466846
1266992,Oglala Lakota County,14335,2.643662271
1266995,Pennington County,109294,15.19701245
1266990,Perkins County,2907,0.391014693
1265761,Potter County,2326,1.042891944
1265786,Roberts County,10285,3.606617053
1266977,Sanborn County,2388,1.619700788
1266987,Spink County,6543,1.68022014
1266998,Stanley County,2997,0.801109688
1266982,Sully County,1331,0.51046981
1266989,Todd County,10146,2.821118668
1265784,Tripp County,5468,1.309309422
1265770,Turner County,8264,5.17085459
1265763,Union County,15177,12.71833634
1266973,Walworth County,5510,3.002112486
1266975,Yankton County,22717,16.82898322
1266993,Ziebach County,2814,0.553981829
1639722,Anderson County,75775,86.76335586
1639723,Bedford County,47558,38.76843022
1639724,Benton County,16112,15.77676934
1639725,Bledsoe County,14602,13.87184444
1639726,Blount County,128443,88.74484763
1639727,Bradley County,104557,122.7931096
1639728,Campbell County,39687,31.91258985
1648572,Cannon County,13976,20.314177
1639729,Carroll County,28018,18.10034868
1639730,Carter County,56391,63.80119171
1639731,Cheatham County,39929,50.96936621
1639732,Chester County,17150,23.17400182
1639733,Claiborne County,31613,28.08523655
1648573,Clay County,7686,12.54598431
1639734,Cocke County,35336,31.30451466
1639735,Coffee County,54531,49.08221218
1648574,Crockett County,14499,21.08128157
1639736,Cumberland County,58634,33.24205865
1639737,Davidson County,684017,524.5397733
1639739,Decatur County,11683,13.51043522
1639738,DeKalb County,19601,24.86317869
1639740,Dickson County,51988,40.97315977
1639741,Dyer County,37576,28.31771478
1639742,Fayette County,39692,21.74475872
1639743,Fentress County,17994,13.93374432
1639744,Franklin County,41512,28.90574331
1639745,Gibson County,49175,31.50016988
1639746,Giles County,29167,18.43323706
1648575,Grainger County,23013,31.66712655
1639747,Greene County,68669,42.61423905
1639748,Grundy County,13331,14.27992675
1648576,Hamblen County,63740,152.6789637
1639749,Hamilton County,357546,254.5437533
1648577,Hancock County,6585,11.43594269
1639750,Hardeman County,25562,14.78043343
1639751,Hardin County,25771,17.23497927
1639752,Hawkins County,56402,44.71150082
1639753,Haywood County,17779,12.87641416
1639754,Henderson County,27859,20.68507097
1639755,Henry County,32279,22.18244473
1639756,Hickman County,24678,15.55671412
1648578,Houston County,8176,15.7607149
1639757,Humphreys County,18318,13.32539223
1639758,Jackson County,11615,14.53021139
1639759,Jefferson County,53247,74.77965723
1639760,Johnson County,17789,23.01424116
1639761,Knox County,456185,346.4944717
1639762,Lake County,7526,17.52754715
1639763,Lauderdale County,26297,21.51278869
1639764,Lawrence County,42937,26.86334744
1639765,Lewis County,11956,16.36430177
1639766,Lincoln County,33711,22.82119849
1639767,Loudon County,51610,86.91306118
1639773,McMinn County,52773,47.37264734
1639774,McNairy County,25903,17.76912339
1639768,Macon County,23487,29.52488839
1639769,Madison County,97682,67.69833274
1639770,Marion County,28417,22.02068813
1639771,Marshall County,32269,33.18345915
1639772,Maury County,89776,56.53325273
1639775,Meigs County,11962,23.66849078
1639776,Monroe County,45876,27.86336705
1639777,Montgomery County,196387,140.6349873
1648579,Moore County,6322,18.88941143
1639778,Morgan County,21596,15.96817982
1639779,Obion County,30520,21.62768778
1639780,Overton County,22004,19.59880477
1639781,Perry County,7912,7.365577626
1648580,Pickett County,5088,12.05364058
1639782,Polk County,16782,14.90915689
1639783,Putnam County,76440,73.5806145
1639784,Rhea County,32628,39.94427257
1639785,Roane County,52897,56.61751473
1639786,Robertson County,69344,56.21051169
1639787,Rutherford County,307128,191.4947533
1639788,Scott County,21954,15.92424879
1652643,Sequatchie County,14730,21.39275549
1639789,Sevier County,96287,62.74662472
1639790,Shelby County,937005,473.7972806
1639791,Smith County,19458,23.90357374
1639792,Stewart County,13301,11.16966555
1639793,Sullivan County,156734,146.3852856
1639794,Sumner County,179473,130.8924075
1639795,Tipton County,61446,51.75439917
1648581,Trousdale County,9573,32.32553571
1648582,Unicoi County,17780,36.8953964
1648583,Union County,19293,33.31807577
1648584,Van Buren County,5704,8.054876905
1639796,Warren County,40454,36.09968672
1639797,Washington County,127055,150.253193
1639798,Wayne County,16649,8.756484006
1639799,Weakley County,33626,22.37098228
1639800,White County,26580,27.2449927
1639801,Williamson County,218648,144.8367408
1639802,Wilson County,132663,89.69051632
1383786,Anderson County,57863,21.02428029
1383787,Andrews County,17818,4.584174535
1383788,Angelina County,87607,42.39912091
1383789,Aransas County,24763,37.93324765
1383790,Archer County,8789,3.756773403
1383791,Armstrong County,1916,0.813732656
1383792,Atascosa County,48828,15.45876401
1383793,Austin County,29565,17.65700997
1383794,Bailey County,7092,3.311160591
1383795,Bandera County,21763,10.62300586
1383796,Bastrop County,82577,35.89726414
1383797,Baylor County,3591,1.598298298
1383798,Bee County,32691,14.33935601
1383799,Bell County,342236,125.6914911
1383800,Bexar County,1925865,599.5581109
1383801,Blanco County,11279,6.14007402
1383802,Borden County,665,0.286099512
1383803,Bosque County,18122,7.118088885
1383804,Bowie County,93858,40.94769801
1383805,Brazoria County,353999,100.3298284
1383806,Brazos County,219193,144.5413721
1383807,Brewster County,9216,0.575429251
1383808,Briscoe County,1546,0.663237203
1383809,Brooks County,7180,2.938676197
1383810,Brown County,37834,15.46694199
1383811,Burleson County,17863,10.46523905
1383812,Burnet County,45750,17.76606423
1383813,Caldwell County,41401,29.3176956
1383814,Calhoun County,21807,16.61223705
1383815,Callahan County,13770,5.911486775
1383816,Cameron County,421750,182.7492668
1383817,Camp County,12813,25.26018797
1383818,Carson County,6032,2.530841245
1383819,Cass County,30087,12.39828554
1383820,Castro County,7787,3.361391124
1383821,Chambers County,40292,26.05167617
1383822,Cherokee County,51903,19.03201416
1383823,Childress County,7226,4.005643982
1383824,Clay County,10387,3.683503049
1383825,Cochran County,2904,1.446608613
1383826,Coke County,3275,1.387051036
1383827,Coleman County,8391,2.565322929
1383828,Collin County,944350,433.4078589
1383829,Collingsworth County,2996,1.259485062
1383830,Colorado County,21022,8.452333459
1383831,Comal County,135097,93.22629951
1383832,Comanche County,13495,5.556312873
1383833,Concho County,4233,1.661359051
1383834,Cooke County,39571,17.46488577
1383835,Coryell County,75389,27.66384138
1383836,Cottle County,1623,0.695835228
1383837,Crane County,4839,2.379852022
1383838,Crockett County,3633,0.499660631
1383839,Crosby County,5861,2.513828595
1383840,Culberson County,2241,0.226972575
1383841,Dallam County,7243,1.86047344
1383842,Dallas County,2586552,1145.193915
1383843,Dawson County,12964,5.559697453
1383845,Deaf Smith County,18899,4.874959015
1383846,Delta County,5215,7.839840233
1383847,Denton County,807047,354.6578718
1383844,DeWitt County,20435,8.680091237
1383848,Dickens County,2216,0.94885164
1383849,Dimmit County,10663,3.098092379
1383850,Donley County,3387,1.41085255
1383851,Duval County,11355,2.444519895
1383852,Eastland County,18270,7.613648639
1383853,Ector County,158342,68.09470609
1383854,Edwards County,2055,0.374640418
1383856,Ellis County,168838,69.67134826
1383855,El Paso County,837654,319.2109187
1383857,Erath County,41482,14.78639166
1383858,Falls County,17299,8.72565312
1383859,Fannin County,34175,14.81199977
1383860,Fayette County,25066,10.18880085
1383861,Fisher County,3883,1.667760396
1383862,Floyd County,5872,2.285147416
1383863,Foard County,1408,0.771769618
1383864,Fort Bend County,739342,331.3226402
1383865,Franklin County,10679,14.49827658
1383866,Freestone County,19709,8.669729906
1383867,Frio County,19394,6.606140452
1383868,Gaines County,20321,5.222423619
1383869,Galveston County,327089,333.2739017
1383870,Garza County,6288,2.717453742
1383871,Gillespie County,26208,9.562453834
1383872,Glasscock County,1430,0.613325116
1383873,Goliad County,7531,3.412790481
1383874,Gonzales County,20667,7.48071221
1383875,Gray County,22685,9.458934503
1383876,Grayson County,128560,53.21147867
1383877,Gregg County,123494,174.4136949
1383878,Grimes County,27630,13.54723861
1383879,Guadalupe County,155137,84.21585377
1383880,Hale County,34113,13.10974838
1383881,Hall County,3074,1.343394301
1383882,Hamilton County,8269,3.81938413
1383883,Hansford County,5547,2.328425389
1383884,Hardeman County,3952,2.195144099
1383885,Hardin County,56379,24.44235616
1383886,Harris County,4602523,1042.130651
1383887,Harrison County,66645,28.59227683
1383888,Hartley County,5767,1.523068328
1383889,Haskell County,5809,2.483429755
1383890,Hays County,204150,116.2599464
1383891,Hemphill County,4061,1.730094947
1383892,Henderson County,80460,35.55360591
1383893,Hidalgo County,849389,208.7663614
1383894,Hill County,35399,14.25411078
1383895,Hockley County,23162,9.844759073
1383896,Hood County,56901,52.22105783
1383897,Hopkins County,36240,18.23601667
1383898,Houston County,22955,7.199788203
1383899,Howard County,36667,15.71641016
1383900,Hudspeth County,4098,0.346184877
1383901,Hunt County,92152,42.3401085
1383902,Hutchinson County,21571,9.385191216
1383903,Irion County,1524,0.559576955
1383904,Jack County,8842,3.747684856
1383905,Jackson County,14820,6.898648982
1383906,Jasper County,35504,14.60405643
1383907,Jeff Davis County,2234,0.380892481
1383908,Jefferson County,255210,112.4375645
1383909,Jim Hogg County,5282,1.79496563
1383910,Jim Wells County,41192,18.38288464
1383911,Johnson County,163475,87.08339862
1383912,Jones County,19891,8.270735221
1383913,Karnes County,15387,7.947796386
1383914,Kaufman County,118910,58.80985742
1383915,Kendall County,41982,24.46863361
1383916,Kenedy County,595,0.157516767
1383917,Kent County,749,0.32043027
1383918,Kerr County,51365,17.97486233
1383919,Kimble County,4408,1.360478719
1383920,King County,228,0.096645027
1383921,Kinney County,3675,1.043285525
1383922,Kleberg County,31425,13.76736154
1383923,Knox County,3733,1.694423633
1383925,Lamar County,49532,21.08113447
1383926,Lamb County,13262,5.038949878
1383927,Lampasas County,20640,11.17941385
1383924,La Salle County,7409,1.924142838
1383928,Lavaca County,19941,7.939765127
1383929,Lee County,16952,10.40507438
1383930,Leon County,17098,6.151550137
1383931,Liberty County,81862,27.28547422
1383932,Limestone County,23515,10.02749114
1383933,Lipscomb County,3469,1.436825191
1383934,Live Oak County,12123,4.502010534
1383935,Llano County,20640,8.531804258
1383936,Loving County,102,0.058883634
1383937,Lubbock County,301454,129.959318
1383938,Lynn County,5808,2.514367513
1383945,McCulloch County,8098,2.934171152
1383946,McLennan County,248429,92.48574837
1383947,McMullen County,662,0.224249738
1383939,Madison County,14128,11.70405069
1383940,Marion County,10083,10.22113762
1383941,Martin County,5614,2.369051671
1383942,Mason County,4161,1.729660721
1383943,Matagorda County,36743,12.98070098
1383944,Maverick County,57970,17.49341839
1383948,Medina County,49334,14.37193047
1383949,Menard County,2123,0.908725915
1383950,Midland County,164194,70.4197335
1383951,Milam County,24664,9.364422736
1383952,Mills County,4902,2.529585275
1383953,Mitchell County,8558,3.626715415
1383954,Montague County,19409,8.050071102
1383955,Montgomery County,554445,205.3210869
1383956,Moore County,21801,9.355820427
1383957,Morris County,12424,19.03626021
1383958,Motley County,1156,0.451040297
1383959,Nacogdoches County,65558,26.74120542
1383960,Navarro County,48583,18.57904398
1383961,Newton County,14057,5.812971257
1383962,Nolan County,14966,6.335990177
1383963,Nueces County,360486,166.0286344
1383964,Ochiltree County,10348,4.353767497
1383965,Oldham County,2090,0.537781448
1383966,Orange County,84047,97.22158024
1383967,Palo Pinto County,28317,11.47789183
1383968,Panola County,23440,11.15446361
1383969,Parker County,129802,55.47078511
1383970,Parmer County,9852,4.318567289
1383971,Pecos County,15797,1.280324847
1383972,Polk County,47837,17.47321699
1383973,Potter County,120899,51.38693315
1383974,Presidio County,7123,0.713365951
1383975,Rains County,11473,19.30569599
1383976,Randall County,132475,56.08887126
1383977,Reagan County,3752,1.23256881
1383978,Real County,3389,1.871535184
1383979,Red River County,12275,4.540197664
1383980,Reeves County,15125,2.215943729
1383981,Refugio County,7236,3.626076071
1383982,Roberts County,885,0.369782546
1383983,Robertson County,16890,7.626248593
1383984,Rockwall County,93642,284.441672
1383985,Runnels County,10310,3.787295325
1383986,Rusk County,53595,22.3942854
1383987,Sabine County,10458,8.211989701
1383988,San Augustine County,8327,6.058665011
1383989,San Jacinto County,27819,18.86888102
1383990,San Patricio County,67046,37.33092318
1383991,San Saba County,5962,2.027582768
1383992,Schleicher County,3061,0.901740597
1383993,Scurry County,17239,7.351102282
1383994,Shackelford County,3311,1.398232697
1383995,Shelby County,25478,12.36456287
1383996,Sherman County,3058,1.279149414
1383997,Smith County,225015,94.28252666
1383998,Somervell County,8743,18.10375235
1383999,Starr County,63894,20.16843813
1384000,Stephens County,9372,4.0353116
1384001,Sterling County,1141,0.47706198
1384002,Stonewall County,1385,0.583590686
1384003,Sutton County,3865,1.026376474
1384004,Swisher County,7484,3.246146702
1384005,Tarrant County,2019977,903.0520092
1384006,Taylor County,136348,57.50100154
1384007,Terrell County,862,0.14114406
1384008,Terry County,12615,5.47981911
1384009,Throckmorton County,1567,0.662999944
1384010,Titus County,32730,31.1215268
1384011,Tom Green County,117466,29.7988409
1384012,Travis County,1203166,468.3628628
1384013,Trinity County,14569,8.107741185
1384014,Tyler County,21496,8.978519268
1384015,Upshur County,40769,27.00094529
1384016,Upton County,3634,1.130322867
1384017,Uvalde County,27009,6.71956645
1384018,Val Verde County,49027,6.019376385
1384019,Van Zandt County,54368,24.91390478
1384020,Victoria County,91970,40.25570864
1384021,Walker County,71539,35.22136929
1384022,Waller County,49987,37.59734277
1384023,Ward County,11586,5.353476716
1384024,Washington County,34796,22.23629541
1384025,Webb County,272053,31.24823864
1384026,Wharton County,41551,14.77044695
1384027,Wheeler County,5482,2.314443856
1384028,Wichita County,131818,81.09581497
1384029,Wilbarger County,12906,5.132144777
1384030,Willacy County,21754,14.22180693
1384031,Williamson County,527057,181.9645215
1384032,Wilson County,48198,23.15360526
1384033,Winkler County,7802,3.580745035
1384034,Wise County,64639,27.59556666
1384035,Wood County,43815,26.21804117
1384036,Yoakum County,8571,4.13807592
1384037,Young County,18114,7.647754706
1384038,Zapata County,14369,5.556723827
1384039,Zavala County,12131,3.61012777
1448015,Beaver County,6443,0.963125031
1455966,Box Elder County,53001,3.561651789
1448017,Cache County,122336,40.55374337
1448018,Carbon County,20356,5.313401251
1448019,Daggett County,612,0.339023252
1448020,Davis County,340621,439.7942758
1448021,Duchesne County,20219,2.41291168
1448022,Emery County,10248,0.88671668
1448023,Garfield County,5017,0.374303192
1448024,Grand County,9616,1.010895117
1448025,Iron County,49691,5.820339547
1455158,Juab County,10948,1.246299196
1448026,Kane County,7350,0.711250453
1448027,Millard County,12733,0.744322167
1448028,Morgan County,11391,7.219823534
1448029,Piute County,1904,0.96927941
1448030,Rich County,2350,0.881900083
1448031,Salt Lake County,1120805,583.1622532
1448032,San Juan County,15281,0.754500567
1448033,Sanpete County,29366,7.131302246
1448034,Sevier County,21118,4.267987066
1448035,Summit County,40511,8.361785805
1448036,Tooele County,65185,3.625506481
1448037,Uintah County,36323,3.128779417
1448038,Utah County,590440,113.7790082
1448039,Wasatch County,30523,10.01257034
1448040,Washington County,160537,25.53460375
1448041,Wayne County,2694,0.422653771
1448042,Weber County,247731,165.9814234
1461757,Addison County,36939,18.61112733
1461758,Bennington County,35920,20.54645979
1461759,Caledonia County,30425,18.09986548
1461760,Chittenden County,162052,116.6051304
1461761,Essex County,6208,3.611995841
1461762,Franklin County,49025,29.85033365
1461763,Grand Isle County,6965,32.87212693
1461764,Lamoille County,25268,21.26097217
1461765,Orange County,28937,16.26226653
1461766,Orleans County,26911,14.98095861
1461767,Rutland County,59273,24.61284762
1461768,Washington County,58477,32.86279321
1461769,Windham County,43150,21.20963174
1461770,Windsor County,55427,22.07196335
1480091,Accomack County,32742,28.13596811
1675170,Albemarle County,106355,56.99600947
1673675,Alleghany County,15286,13.21622297
1497770,Amelia County,12854,13.96955997
1480095,Amherst County,31882,25.97196021
1497238,Appomattox County,15577,17.99514229
1480097,Arlington County,231803,3442.635855
1480098,Augusta County,74701,29.82422931
1673638,Bath County,4393,3.20510469
1674818,Bedford County,77908,39.57522961
1494613,Bland County,6447,6.95986351
1674418,Botetourt County,33222,23.69783168
1493961,Brunswick County,16665,11.36348173
1497431,Buchanan County,22138,16.99802047
1501502,Buckingham County,17004,11.32682197
1674917,Campbell County,55170,42.33097538
1480107,Caroline County,30184,22.0885014
1480108,Carroll County,29738,24.18545246
1480109,Charles City County,6995,14.77315106
1492442,Charlotte County,12095,9.825264483
1480111,Chesterfield County,339447,309.4226545
1690562,Clarke County,14365,31.52541172
1673664,Craig County,5113,6.016918983
1497831,Culpeper County,50450,51.37008084
1494109,Cumberland County,9786,12.70041679
1497376,Dickenson County,14960,17.47948146
1690739,Dinwiddie County,28308,21.69042745
1480118,Essex County,11036,16.57344405
1480119,Fairfax County,1143529,1129.205805
1480120,Fauquier County,69115,41.18090441
1494354,Floyd County,15666,15.87900692
1494061,Fluvanna County,26282,35.34282556
1494434,Franklin County,56233,31.43790306
1480124,Frederick County,85153,79.57468414
1494551,Giles County,16814,18.17326423
1480126,Gloucester County,37161,65.87453804
1674271,Goochland County,22482,30.931579
1501196,Grayson County,15811,13.81816123
1480129,Greene County,19410,48.06060325
1501122,Greensville County,11659,15.2478069
1496705,Halifax County,34779,16.42137718
1480132,Hanover County,104449,86.19196373
1480133,Henrico County,325642,538.0908406
1502770,Henry County,51588,52.09423569
1673774,Highland County,2214,2.059023667
1702378,Isle of Wight County,36372,44.48767262
1480135,James City County,74153,201.1067399
1480136,King and Queen County,7052,8.639625114
1480137,King George County,25890,55.66270872
1480138,King William County,16497,23.25252503
1480139,Lancaster County,10804,31.2942736
1496538,Lee County,24134,21.4025546
1480141,Loudoun County,385143,288.317756
1494707,Louisa County,35380,27.53357204
1492239,Lunenburg County,12278,10.98115119
1494590,Madison County,13139,15.82158638
1480145,Mathews County,8796,39.5327671
1500747,Mecklenburg County,30847,19.04720888
1480147,Middlesex County,10700,31.69861802
1674630,Montgomery County,97997,97.80916474
1500936,Nelson County,14812,12.14870629
1480150,New Kent County,21103,38.79298696
1480151,Northampton County,11957,21.80808623
1480152,Northumberland County,12223,24.65466112
1493928,Nottoway County,15500,19.03555833
1494761,Orange County,35612,40.30898953
1500440,Page County,23749,29.57719489
1497999,Patrick County,17859,14.27753533
1480157,Pittsylvania County,61676,24.57499339
1674225,Powhatan County,28574,42.39988143
1492359,Prince Edward County,22956,25.32667924
1480160,Prince George County,37894,55.13934016
1480161,Prince William County,456749,525.2628815
1501465,Pulaski County,34234,41.32659225
1673976,Rappahannock County,7332,10.62761296
1480164,Richmond County,8878,17.90188511
1480165,Roanoke County,93583,144.2166524
1480166,Rockbridge County,22509,14.56857294
1488970,Rockingham County,79444,36.09542556
1497573,Russell County,27408,22.34797874
1498172,Scott County,22009,15.85906997
1673918,Shenandoah County,43045,32.71150971
1500545,Smyth County,31059,26.56904103
1480171,Southampton County,17939,11.55962629
1480172,Spotsylvania County,131412,126.3714018
1480173,Stafford County,144012,206.5466381
1480174,Surry County,6600,9.135254713
1690257,Sussex County,11486,9.046380986
1497748,Tazewell County,42080,31.31740226
1674058,Warren County,39449,70.99727487
1498359,Washington County,54406,37.43397086
1480179,Westmoreland County,17638,29.69606172
1496656,Wise County,39025,37.34795996
1501379,Wythe County,28940,24.18978897
1480182,York County,67587,249.4741948
1498415,Alexandria city,156505,4046.493213
1498416,Bristol city,16843,503.9769988
1498417,Buena Vista city,6399,383.7539484
1789068,Charlottesville city,47042,1772.923952
1498558,Chesapeake city,237820,271.2555353
1498420,Colonial Heights city,17593,903.3525249
1789069,Covington city,5582,394.1021087
1498421,Danville city,41512,374.5065476
1498422,Emporia city,5381,300.9327573
1789070,Fairfax city,23865,1476.545205
1498423,Falls Church city,14067,2654.018242
1498424,Franklin city,8211,380.7806276
1498425,Fredericksburg city,28469,1051.790825
1498426,Galax city,6638,311.1745899
1498554,Hampton city,135583,1018.340272
1498563,Harrisonburg city,53391,1188.886976
1498428,Hopewell city,22408,835.5357439
1789071,Lexington city,7110,1098.408436
1498429,Lynchburg city,80131,631.7360439
1498430,Manassas city,41457,1625.070068
1498431,Manassas Park city,16423,2511.654041
1789072,Martinsville city,13101,461.6830877
1498555,Newport News city,180145,1006.30368
1498557,Norfolk city,245592,1779.834904
1498434,Norton city,3990,206.0299865
1498435,Petersburg city,31827,540.8614293
1498436,Poquoson city,12039,302.2038591
1498556,Portsmouth city,95311,1105.078045
1498438,Radford city,17630,703.4623074
1789073,Richmond city,223787,1442.146687
1498439,Roanoke city,99621,904.6484086
1789074,Salem city,25519,678.6850398
1789075,Staunton city,24452,473.9327215
1498560,Suffolk city,89160,86.24469607
1498559,Virginia Beach city,450135,710.1799674
1498443,Waynesboro city,21926,565.5191575
1789076,Williamsburg city,14788,638.6440087
1789077,Winchester city,27789,1167.139657
1531601,Adams County,19452,3.901559352
1533502,Asotin County,22337,13.55857989
1513302,Benton County,194168,44.09960568
1531932,Chelan County,75757,10.0131002
1531341,Clallam County,74487,16.54104323
1531820,Clark County,465384,285.9036491
1513273,Columbia County,4001,1.778518857
1529156,Cowlitz County,105112,35.58128382
1531818,Douglas County,41371,8.780166107
1531821,Ferry County,7576,1.327641282
1531822,Franklin County,90660,28.19276626
1533500,Garfield County,2224,1.208003087
1531924,Grant County,94860,13.66887645
1531823,Grays Harbor County,71967,14.61430512
1513272,Island County,81636,151.16567
1531936,Jefferson County,30856,6.605031399
1531933,King County,2163257,394.8557332
1529223,Kitsap County,262475,256.478252
1531926,Kittitas County,44825,7.533642585
1529219,Klickitat County,21396,4.413807036
1531927,Lewis County,76947,12.36463646
1514052,Lincoln County,10435,1.743694107
1529221,Mason County,62627,25.20310389
1531928,Okanogan County,41638,3.05278394
1513274,Pacific County,21281,8.808827018
1529157,Pend Oreille County,13219,3.644973251
1529159,Pierce County,859840,199.0552976
1531931,San Juan County,16473,36.57179587
1531402,Skagit County,123907,27.65011534
1529220,Skamania County,11620,2.705541935
1529222,Snohomish County,786620,145.5609686
1529225,Spokane County,497875,108.9811133
1531930,Stevens County,44214,6.890758741
1529226,Thurston County,274684,146.7926993
1513275,Wahkiakum County,4189,6.151638319
1531819,Walla Walla County,60236,18.31232697
1529224,Whatcom County,216812,39.71331035
1533501,Whitman County,48593,8.689018867
1531929,Yakima County,249325,22.41575481
1696996,Barbour County,16730,18.93951433
1550008,Berkeley County,113495,136.4498415
1550009,Boone County,22817,17.56549137
1550010,Braxton County,14282,10.79518704
1558262,Brooke County,22772,98.56552662
1550012,Cabell County,95318,130.9605756
1696945,Calhoun County,7396,10.22602104
